Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
483,28.18164259,-91.88576314,94.68399891,9.756350681,5.981245986,5.01693724,28.0158929,1374.449586,0.928513565,0.309020943,0.385895267,0.281032985,1.04937575,3.466849323,0.013604395,0.614064985,Sub-Healthy
484,35.1023232,-129.5968938,19.13561709,27.79661034,6.132582449,7.543166743,0.452114147,1539.336037,0.932812576,0.403138561,0.126170812,0.290496619,0.661930499,1.374899464,0.411898298,0.722649702,Unhealthy
485,33.37257248,-107.2789919,48.95418248,18.32934252,2.890964736,7.236282063,8.767822124,1270.575414,0.723380555,0.450128902,0.029476481,0.08693997,2.347068593,4.123732719,0.073384017,0.722304329,Unhealthy
486,46.04632042,-104.3476926,98.19380093,18.59952505,7.68044253,9.886316251,22.10986944,2068.114272,0.768105688,0.313757925,0.425132587,0.204352523,1.028821565,4.966030753,0.405225783,0.815073991,Unhealthy
487,11.81785521,-102.2679116,50.92370642,11.9378905,1.226791853,3.026449218,42.77266027,1320.599933,0.100568128,0.0077875,0.009930072,0.174998141,1.483588724,3.124795177,0.039932189,0.853550228,Unhealthy
488,21.23852758,-81.31729553,87.03701464,3.455701855,4.1934867,6.960861222,17.26240682,2888.110976,0.518737076,0.097226804,0.468870684,0.203446848,0.660338131,3.731118001,0.835217261,0.077271726,Unhealthy
489,48.01645936,-102.8009329,60.9294946,2.88882543,8.021913837,6.487137174,19.09674117,1837.904802,0.239267161,0.054364471,0.315671838,0.381749741,1.065673962,1.949256644,0.209738994,0.343267157,Sub-Healthy
490,45.61055136,-98.59144642,40.65634125,13.85338404,6.075036289,9.23588609,32.16132401,2441.686013,0.189405863,0.184845615,0.164314084,0.243856512,2.482255696,2.750390975,0.32830871,0.68712252,Sub-Healthy
491,28.22627011,-113.3719108,32.14943777,4.367830587,3.350461893,2.407259275,27.17067408,417.132119,0.812200266,0.253168742,0.127006565,0.470456496,2.510991117,4.424381329,0.870047997,0.498586287,Unhealthy
492,34.80530391,-103.8723746,24.30619365,18.99171476,7.254578074,7.766183472,13.45167675,1252.14475,0.143687755,0.026481603,0.009457804,0.150369825,1.017712062,1.669691791,0.746266061,0.190675947,Unhealthy
493,21.09524732,-114.0911261,77.37082818,26.66724416,6.106518497,6.114417546,18.4867378,1076.858334,0.473965121,0.177496598,0.121558351,0.210773271,1.339784613,2.062142422,0.219038362,0.55270957,Sub-Healthy
494,17.52484639,-124.8762853,41.72134815,26.72161486,8.166192485,3.471992828,9.796490949,1751.498926,0.939192457,0.093693939,0.073175509,0.394543621,0.835596048,2.781734701,0.071899419,0.407435653,Healthy
495,28.5479362,-87.75859846,53.57116891,20.45327148,7.615226676,5.269914227,43.47096566,2597.229208,0.193973735,0.325299732,0.308022279,0.275282174,0.685431576,3.848995567,0.715673777,0.390038278,Unhealthy
496,24.13408912,-83.2251041,51.7709206,7.914491281,6.490971298,4.003989374,5.87854717,327.1808315,0.97821349,0.234814823,0.087440066,0.275778932,2.980429286,2.503535819,0.390702551,0.809753717,Unhealthy
497,33.34624447,-86.63567578,59.84150778,26.16391128,5.393599078,6.213820625,16.73265531,310.4669143,0.994345106,0.250182235,0.26667177,0.031403381,2.138984878,4.710929119,0.766079999,0.407598334,Unhealthy
498,13.10938548,-97.55541693,87.22982883,26.81061619,2.198639131,9.001005497,1.16275375,2565.921354,0.560060983,0.216707435,0.297107629,0.202306833,1.855241273,1.377828205,0.445294772,0.026454505,Sub-Healthy
499,48.97579231,-103.4149954,98.17023764,7.506300379,3.351997161,6.12374486,9.980077137,717.2652495,0.178441313,0.478229757,0.152530641,0.139013198,2.413746251,2.48321679,0.346002413,0.058063339,Sub-Healthy
500,49.44842978,-69.56664453,43.72049981,22.6479304,4.771895256,6.685501765,35.12120123,2039.384438,0.322943839,0.111293887,0.02235715,0.499670886,2.600192899,3.835816494,0.451205408,0.856244042,Unhealthy
501,37.92646856,-93.66427504,83.6142976,10.02254737,6.393693583,5.668730624,9.052885453,1674.346584,0.430247904,0.260748809,0.023440671,0.15763576,2.51678692,1.903947063,0.748558986,0.96060081,Unhealthy
502,31.44385465,-96.45726857,77.63014049,24.47392875,5.623370697,1.460489558,3.602853114,2515.391425,0.316230982,0.369328597,0.018041929,0.442825785,0.541348623,3.625652537,0.902220287,0.688409336,Unhealthy
503,22.38110465,-128.2050554,59.48525039,29.9226612,3.593660734,3.095727012,21.35039309,462.7578385,0.287829224,0.280637985,0.37086671,0.339735699,0.967019745,1.656867833,0.049767197,0.364368294,Healthy
504,42.55180079,-106.1126521,95.82447864,2.840728149,1.05817922,5.428015565,0.448615563,476.3706006,0.972507412,0.464865338,0.162414804,0.173753623,2.137263255,1.223921139,0.524111541,0.938600316,Unhealthy
505,37.3892469,-103.3863067,24.04507898,27.12624424,5.466152997,3.792117554,3.814476949,1714.773245,0.161831179,0.192094336,0.399168592,0.274049517,1.43939837,1.484062867,0.032835429,0.662803086,Sub-Healthy
506,16.50467757,-102.0824053,15.38009998,19.43365494,3.570633897,2.63587238,36.34316413,2844.498095,0.73599463,0.234519524,0.218707748,0.421065261,2.956206628,4.719939133,0.468409545,0.844333549,Unhealthy
507,46.43708738,-89.38793415,86.12638686,29.25471334,7.611474706,5.537195577,34.71630052,1303.493499,0.010406187,0.048818546,0.22923406,0.442267308,2.163511982,3.207003532,0.885282829,0.765852304,Unhealthy
508,42.90148972,-92.64782173,46.71923258,15.02026649,1.215516387,3.905288141,41.18124692,1048.132091,0.600220843,0.30645456,0.258876888,0.084394968,2.891372272,4.185383102,0.361590266,0.379139316,Healthy
509,47.99199653,-87.4466435,85.46204115,25.72686206,6.263450302,3.322968789,38.45319462,1859.399037,0.916783574,0.147664924,0.357950571,0.173088705,1.003616204,2.330618004,0.932450421,0.478702201,Unhealthy
510,39.02878034,-76.45817169,89.84356949,3.747033921,9.473268138,5.175868757,30.74290035,2798.300942,0.295054753,0.084352975,0.140383919,0.170935474,2.65989257,3.370634592,0.630608472,0.186132154,Unhealthy
511,34.53660784,-73.09099829,10.93347139,11.3878134,2.569683404,2.199558323,2.354978579,2527.090715,0.193670716,0.27454299,0.065185738,0.025812174,1.303380765,2.979808535,0.934155344,0.2920141,Unhealthy
512,26.72972145,-79.73138466,88.92915248,3.876463057,5.244845417,9.349711598,35.22818781,2986.902471,0.655162997,0.26849358,0.280248381,0.301127691,2.973912021,4.782951838,0.757166625,0.778125661,Unhealthy
513,47.30913933,-63.11334128,47.59031026,29.30960774,1.822797926,8.809318881,38.04798649,165.4488913,0.715475393,0.042556462,0.166853924,0.428135926,0.89422168,3.990298544,0.103435167,0.893978392,Unhealthy
514,44.64255558,-128.7237192,53.49108646,24.8752694,6.63113721,7.368585272,35.95869656,427.2886197,0.691150214,0.350616649,0.2240332,0.193879322,1.790849547,3.922170526,0.231151368,0.724460423,Unhealthy
515,11.8087468,-116.295541,64.52628855,25.87132779,5.954785125,1.955924448,22.88155659,1867.456514,0.326123711,0.313767234,0.325238621,0.371317793,2.482111335,1.185413078,0.394170455,0.465173697,Healthy
516,11.05467898,-129.4705988,93.00634764,28.26302648,4.666289718,7.98289529,10.48058274,2479.671674,0.259680378,0.098563555,0.249592242,0.315711705,1.581606202,3.198678676,0.170106882,0.086509269,Healthy
517,25.05853468,-84.67677001,6.816028971,4.382897611,5.692393193,8.271615953,38.03984891,927.2085927,0.956359612,0.237370257,0.312038014,0.190946124,1.67021015,2.867965816,0.494911605,0.056947949,Sub-Healthy
518,42.42213323,-67.13786157,50.30012949,12.79673259,9.069171926,7.909881559,32.72232644,793.7121553,0.924066513,0.361559844,0.274379001,0.074824601,2.965889489,4.711369066,0.471368156,0.374325565,Sub-Healthy
519,49.49104517,-112.9562392,70.33359403,3.988976893,2.766648721,2.025692984,44.13425285,2382.229818,0.462743444,0.267070692,0.371199204,0.356115307,1.563270376,2.029367953,0.956259198,0.463821719,Unhealthy
520,16.01667564,-65.10758186,73.65716098,7.902206843,1.203080605,6.795171614,7.006166899,263.5073762,0.847731927,0.200767093,0.354438626,0.428009759,2.010180251,2.079333813,0.433727883,0.609120622,Sub-Healthy
521,33.76522861,-125.7812827,70.790581,8.422241757,8.754983962,8.508923162,10.15490624,1171.209678,0.457800243,0.164557537,0.269423996,0.344497974,0.636349152,2.645384996,0.785626804,0.006489521,Unhealthy
522,25.23563427,-64.58947812,17.77133729,15.13500191,6.194053741,6.196180611,9.530916745,1566.846746,0.430145128,0.307144964,0.341056995,0.01384985,2.605525201,1.973478854,0.941910545,0.98972289,Unhealthy
523,48.79657591,-105.3864119,33.4425809,9.519740689,9.015926099,6.817666377,35.66428954,1725.011156,0.165195318,0.469858806,0.437412003,0.112035283,2.120420122,1.516735671,0.876988831,0.363938883,Unhealthy
524,43.68475693,-122.900542,39.07797491,4.827386991,6.372507011,5.125271315,8.41082834,2212.983955,0.432141996,0.337513696,0.218974287,0.039392593,1.510050257,4.429659387,0.208667625,0.848094664,Unhealthy
525,43.53314819,-95.98897686,81.42153473,6.689750495,8.29144981,5.758365879,2.999692342,1129.052598,0.542042769,0.041999222,0.209317721,0.287341119,0.54042385,3.233106098,0.496029894,0.534966706,Sub-Healthy
526,28.74772639,-112.0256403,31.48218788,6.123715779,4.86706027,1.309391725,44.9352363,1876.7846,0.032279284,0.233039062,0.383301582,0.379456451,1.979172051,4.445450876,0.347739782,0.130439455,Sub-Healthy
527,26.59278009,-110.0588969,25.01697157,29.24615034,7.748739382,6.750667198,1.116774515,1797.588726,0.449671875,0.445957945,0.293364149,0.059736698,0.531644571,4.324539062,0.399858695,0.797565553,Unhealthy
528,20.93628288,-108.4897025,95.95756181,23.26019019,9.217373202,1.733024916,37.58598271,1688.086692,0.783542656,0.051758901,0.040148356,0.419977221,0.503009035,2.128169419,0.360806826,0.709827075,Unhealthy
529,12.25501987,-73.78818715,5.842012086,29.09732103,6.149106673,4.915131349,16.44150787,1957.40155,0.683245596,0.494493478,0.446595448,0.279976944,2.040246405,3.190949777,0.82635921,0.527436085,Unhealthy
530,44.58889505,-92.25871063,99.79298129,14.31273362,2.627066355,3.633895879,37.87269569,852.4025961,0.638805419,0.47478935,0.020237636,0.346534661,0.972542668,1.332870811,0.452139055,0.514553091,Sub-Healthy
531,42.51604037,-108.2084611,69.29802339,9.794317487,3.419178535,5.908851552,24.9579221,345.4813854,0.910459874,0.043745868,0.375456196,0.485843915,0.979718874,4.661007536,0.523694332,0.087479606,Sub-Healthy
532,49.98870693,-87.27663517,83.70458345,24.35220952,2.787801192,2.20074702,40.57340533,445.8878489,0.02785169,0.467039594,0.380603101,0.046422089,2.133178915,2.61705086,0.982447357,0.655848949,Unhealthy
533,49.86547348,-79.8694528,32.98884265,11.13510971,3.221713248,7.224790618,41.67868439,751.2889097,0.56147711,0.184750632,0.476789987,0.451105891,0.63424297,2.574704736,0.059979272,0.911245156,Unhealthy
534,32.21726822,-110.9163199,6.359951378,10.38273446,3.757739044,8.155103832,0.409418158,1550.574013,0.78947536,0.423131038,0.031796532,0.067420835,1.283513904,2.211021482,0.48795764,0.093244919,Sub-Healthy
535,40.75949661,-101.0515629,75.09760426,8.510167782,5.996204081,2.470190048,3.39354792,2537.283977,0.545922029,0.212099752,0.300444146,0.199514609,0.873579755,2.842654979,0.774061707,0.263511451,Unhealthy
536,47.7906292,-121.4679735,84.24373672,5.63101139,6.291924665,1.938817786,11.26614283,2133.750692,0.330656597,0.223223281,0.216781082,0.426462155,1.950440924,2.007037546,0.151161958,0.902307973,Unhealthy
537,43.98589563,-117.3195455,75.34523254,9.180965708,4.838497725,2.309639345,30.11919374,2388.217752,0.144888059,0.31895033,0.168663313,0.453595847,2.154412887,2.499409091,0.611531595,0.28434391,Unhealthy
538,19.89392407,-82.32175022,18.57077729,11.94895296,6.538787018,8.894148057,39.97224884,1117.829309,0.888687441,0.388366323,0.049707687,0.255653978,2.302839634,4.199788194,0.23946478,0.653943672,Sub-Healthy
539,28.02176541,-117.2993157,76.57565261,20.87183783,1.734174331,5.753703356,20.69738781,1273.495851,0.476054768,0.02172563,0.283513789,0.299081796,1.138078042,4.337022014,0.867404113,0.534818165,Unhealthy
540,15.16637661,-93.23856314,78.0476643,3.751815582,1.790094134,5.205348964,27.31379023,1241.677469,0.879334045,0.298612218,0.242125159,0.355532931,0.723124379,2.216729911,0.327099665,0.596327605,Sub-Healthy
541,48.16204109,-80.36676168,67.56134899,7.894194311,2.546465143,1.960406372,8.482493376,656.4322348,0.589993601,0.097432832,0.056754457,0.417215541,0.696709142,2.876057722,0.329062817,0.415788902,Sub-Healthy
542,34.24698538,-122.5186154,77.78101362,24.65266193,5.662697482,6.846004061,36.22350752,277.5283086,0.677450195,0.176245011,0.308182306,0.065148029,1.565378871,4.495279105,0.598193879,0.299991471,Sub-Healthy
543,19.14571222,-90.28814463,85.36253677,6.11381386,2.925952108,8.811996327,43.52976501,1813.656669,0.806218543,0.17724449,0.370286795,0.405984308,2.864611023,1.210693327,0.183562908,0.048533451,Very Healthy
544,36.86802738,-112.0406051,63.29239085,11.5940641,3.549559631,8.453672824,12.08695198,2968.728382,0.662563989,0.237184868,0.384802759,0.243231695,1.044322586,4.556579848,0.284888639,0.744280939,Unhealthy
545,34.72512962,-62.59511873,13.41744783,26.21044981,4.602815526,6.634492381,22.26716782,583.8061444,0.404074292,0.170397524,0.453159728,0.228058595,1.141854003,1.876737383,0.41663185,0.746093462,Unhealthy
546,24.32650872,-96.15180473,51.32464192,6.337908712,8.306795116,1.67750845,3.875224973,235.3859777,0.51849705,0.058143754,0.207688017,0.214830377,0.752222005,3.714156977,0.353637863,0.67072574,Sub-Healthy
547,14.54230369,-73.58052152,12.37668679,4.316631397,1.124759223,2.011573245,25.16114954,2360.641877,0.805015069,0.077086226,0.47677102,0.257059735,2.013925685,3.330206786,0.524877218,0.643633788,Sub-Healthy
548,36.86292782,-91.48414205,43.71658795,15.56706386,6.844409382,1.443780884,22.62525488,832.4994194,0.379913793,0.021551803,0.433387556,0.472800024,2.199682185,3.211762993,0.599640144,0.243717132,Sub-Healthy
549,30.81230804,-126.9611227,43.67511647,10.46774632,7.019888779,3.317312948,6.499641787,2505.967036,0.394240242,0.237773297,0.151768278,0.276360868,2.10732802,4.437440899,0.566667454,0.022344934,Sub-Healthy
550,40.89273567,-85.67940371,11.27093519,17.77543421,8.187902023,2.220953204,19.89297959,2141.416334,0.104733215,0.477451609,0.083845103,0.476822881,2.652825608,1.406288575,0.654168312,0.808715397,Unhealthy
551,30.80654004,-63.40176605,38.13795073,24.50653693,9.394776452,3.340432362,15.03470934,2842.453257,0.915438591,0.062259236,0.220517751,0.094243615,1.716064588,2.388112101,0.307749517,0.491138536,Healthy
552,44.08726001,-87.88717259,15.54481939,5.840157668,1.181240641,4.465522501,23.48238939,1285.888984,0.100125952,0.473400924,0.20393986,0.36344731,0.836142602,3.153010985,0.126426227,0.306838131,Sub-Healthy
553,32.07627355,-72.65677984,81.78234495,18.25957437,2.38405335,9.486845057,26.35444509,2019.712534,0.651727086,0.36801395,0.289981056,0.407058572,1.223512827,4.245155416,0.760807541,0.101931907,Unhealthy
554,32.43751886,-68.10554757,95.03036247,16.15424529,8.975541647,6.493384538,0.382301037,1448.078864,0.419062534,0.320561907,0.293776185,0.341168772,2.156074934,1.865772334,0.850780383,0.062721591,Unhealthy
555,45.06614411,-114.034416,11.87006515,6.034206008,5.12666706,8.514764071,34.24526923,1928.707222,0.411563196,0.324412489,0.376243557,0.305426529,2.032804934,4.211719365,0.257006232,0.348866722,Sub-Healthy
556,26.13931465,-115.1568612,95.73594469,19.47195759,6.08131575,7.393163506,32.08564313,1403.836827,0.682756318,0.414230186,0.257395524,0.284582327,1.827507824,2.59855393,0.407091956,0.804737065,Unhealthy
557,15.36060914,-87.23133078,54.64477694,9.6619317,6.967244834,2.012528175,16.48288738,647.0335146,0.076422795,0.057925333,0.056887207,0.431160589,2.207411047,1.755655426,0.498569217,0.918723749,Unhealthy
558,11.15130705,-101.2280071,33.45873941,15.65936092,7.11159944,7.623283657,2.382117101,1572.902506,0.597768725,0.25485339,0.429854211,0.411715066,2.093477126,4.035945762,0.533326843,0.896751365,Unhealthy
559,40.20549023,-71.2097088,12.30189715,4.30362508,9.38566363,3.475889934,33.97196429,1632.894184,0.774311468,0.350060113,0.158333469,0.065532917,2.703312224,1.363595606,0.659490171,0.920000835,Unhealthy
560,34.81238205,-66.99838136,52.55930547,14.8683536,9.972544757,6.751970623,42.98288222,2450.75116,0.82993063,0.29547612,0.485792243,0.42505089,1.965040944,3.059069496,0.041603233,0.907725343,Unhealthy
561,38.16319072,-105.2605034,80.47897673,10.58097711,7.481417148,4.068657763,10.80682182,2233.010047,0.178825085,0.41722564,0.063340754,0.209963967,2.446503397,1.255503135,0.721477083,0.527224752,Unhealthy
562,18.51856646,-113.4190609,72.17321534,25.02667391,3.584990883,9.979050369,14.55860762,2024.995709,0.89844486,0.040774496,0.47933433,0.130579931,1.12176789,2.425671421,0.061971007,0.219415639,Healthy
563,15.45485902,-75.36321393,9.771471089,3.595404356,8.917771621,3.371963315,8.271580027,428.8225771,0.659584631,0.346897015,0.050050844,0.435535441,2.195456461,3.404307196,0.468288568,0.798046583,Unhealthy
564,10.58178663,-110.7635775,11.92567436,13.7210037,1.442988231,3.512174237,25.96212555,2189.787243,0.883036253,0.269343727,0.119362888,0.218852276,2.755485296,3.224462166,0.827671136,0.213712975,Unhealthy
565,24.02350235,-72.4169977,43.27296185,14.83607988,3.079727676,9.3760503,6.967862759,1550.884953,0.49042791,0.192684628,0.028057071,0.405140522,1.46433082,2.618621672,0.451215313,0.267207277,Sub-Healthy
566,33.59670747,-100.3383222,33.05259693,22.30017014,9.076471457,1.221799642,16.02872746,2692.888655,0.546613012,0.173436116,0.354031008,0.135384788,2.447760468,2.716191976,0.149089749,0.233254322,Healthy
567,25.6897618,-83.27150705,27.07651069,18.0800521,3.30572363,7.270200891,31.36558563,2767.625709,0.919847894,0.312312153,0.425897875,0.006945014,2.311973253,1.907078213,0.985033845,0.514982404,Unhealthy
568,27.49899688,-123.312528,31.6954274,20.68194544,2.985859537,7.527937517,25.20521924,259.9541127,0.900910448,0.44604271,0.219865185,0.2502523,0.648815492,2.823530354,0.889285462,0.321827508,Unhealthy
569,46.16634778,-86.32984727,81.33086061,23.75738,2.243127638,8.527407197,17.39081539,2479.860525,0.453679265,0.250607083,0.464618427,0.054612987,1.953770774,4.813019423,0.771313633,0.15415605,Unhealthy
570,23.93021868,-98.37626249,93.2766651,26.14168326,8.732005819,9.769953796,18.91123208,209.3224322,0.281668505,0.413237966,0.297198041,0.378416098,0.825473373,4.401811671,0.411511603,0.453173412,Sub-Healthy
571,30.55957957,-88.93740758,43.48475598,10.78851391,5.500524333,9.780417272,25.29498972,1164.791915,0.39923873,0.204067409,0.316853532,0.141657192,2.918297931,1.580931476,0.183845727,0.873907239,Unhealthy
572,41.34612051,-118.2390055,91.0805452,17.06463575,7.074038827,1.587490818,0.263912755,1672.669929,0.393886685,0.055685259,0.423482505,0.224604595,2.528518757,1.119123149,0.941411181,0.570552855,Unhealthy
573,25.86171129,-78.41883785,35.54209162,25.5230262,3.151597457,8.396553905,3.53294408,529.492316,0.293998206,0.03544534,0.151916102,0.048081615,0.774309503,4.734097251,0.532351127,0.878335606,Unhealthy
574,34.88346801,-69.60420457,50.2615137,29.70463167,7.822363789,6.816789403,39.65661305,2264.310056,0.275893808,0.030410514,0.180361532,0.146896328,0.804379994,3.106999,0.85235546,0.195872185,Unhealthy
575,44.49454835,-114.828214,26.47275479,26.90654071,7.840049905,6.826079209,3.504554509,124.2286421,0.862452307,0.19317432,0.4534462,0.39183767,1.986184637,3.151351293,0.342095006,0.166973874,Healthy
576,47.98082495,-123.2999811,65.84522401,12.40108335,3.813382224,2.15514934,31.80616183,588.9372405,0.079163301,0.171932687,0.450976931,0.080036016,1.362222935,4.122871983,0.335288317,0.575577126,Sub-Healthy
577,15.88293924,-128.345299,98.00320594,7.464662482,4.696143697,6.851684498,41.40171738,1784.310807,0.68083507,0.360378827,0.488358974,0.325343983,0.587264648,2.258755895,0.985540481,0.463328902,Unhealthy
578,47.06350501,-85.06199497,62.33184412,15.70299105,2.887212497,9.842343225,12.18076219,2171.72393,0.181091851,0.372696643,0.451409967,0.459125797,1.85410377,2.927630275,0.521833048,0.660172642,Sub-Healthy
579,29.68465172,-87.50341747,38.99233799,22.76596065,9.78904921,9.206367126,16.67211467,2758.264998,0.351060834,0.030172715,0.068049158,0.341519196,1.469612749,4.874651653,0.140695424,0.794626791,Unhealthy
580,20.32977553,-91.73118111,66.54265737,15.79193398,6.810423194,4.952175947,25.60146326,2145.940291,0.070927604,0.114456015,0.412743522,0.406455736,0.752691231,3.688594748,0.219674678,0.751307296,Unhealthy
581,28.36543025,-113.7637033,16.67746445,15.52906417,9.410894926,1.35953176,39.67690363,2048.159884,0.2772739,0.140759616,0.207870047,0.058940957,2.504800981,1.614980128,0.481944279,0.942261174,Unhealthy
582,49.20130301,-102.6365803,89.42261263,25.47045179,3.730469893,4.26064141,42.38575143,1243.589324,0.77073686,0.276067932,0.495446671,0.129112254,2.787691913,1.532906992,0.04247091,0.398256409,Healthy
583,29.70472376,-88.38665654,52.79297532,12.11930581,8.037018217,8.437512804,33.28034617,103.724834,0.886165171,0.076535036,0.238779077,0.447796732,2.391484835,1.817059033,0.462533985,0.206386742,Sub-Healthy
584,23.15006441,-95.22631988,47.68822549,26.07425089,7.892727795,7.313491913,3.897889238,448.4618503,0.22931188,0.071300904,0.279148861,0.358977279,2.556055775,4.066846698,0.418940842,0.55091264,Sub-Healthy
585,35.33603417,-60.85501358,60.6571549,13.39053443,7.224900867,5.1340929,30.111937,1650.20818,0.468912361,0.4721755,0.267238583,0.321579144,1.041226418,2.181508015,0.779336265,0.11074312,Unhealthy
586,19.60582475,-120.4492173,64.35446696,11.19052696,9.690750777,1.495913816,18.46366748,2057.876669,0.475620807,0.403080439,0.16425983,0.333564534,1.158932377,1.085555387,0.354941964,0.288851123,Sub-Healthy
587,13.03453312,-81.33988122,11.81870159,14.71171751,4.541998025,4.84205255,21.18154498,1310.600023,0.874839553,0.094424177,0.042135934,0.210029274,1.021318851,4.776697454,0.982548762,0.207888055,Unhealthy
588,15.15518888,-101.6976862,69.84863602,23.34851484,2.176455912,5.221224457,2.211677566,2218.969133,0.765171062,0.206251065,0.448347359,0.027055533,2.412658578,1.678853666,0.180769919,0.396563717,Healthy
589,15.12183356,-100.026027,27.98350963,5.52805678,7.045379733,9.356999796,8.597796271,1613.400656,0.517946446,0.18103289,0.402324527,0.393298563,2.869792697,1.038232745,0.590986685,0.111216575,Sub-Healthy
590,16.07610774,-79.7681564,72.82550009,7.499738044,7.563788204,6.769774932,35.57311234,315.1109672,0.674039728,0.396547017,0.074065756,0.340963052,2.292093017,1.94852641,0.089699297,0.031841745,Very Healthy
591,15.55308691,-81.52946941,83.14080547,28.64045512,6.175545161,3.80487625,20.42814749,656.8471278,0.848881503,0.257555394,0.389500294,0.23903821,2.703666912,1.940115148,0.733863984,0.656794005,Unhealthy
592,35.63498979,-60.61208044,81.37605822,6.913765567,2.861361038,5.72786438,13.57480087,2535.994847,0.019443564,0.06828562,0.3147941,0.45038101,2.096747737,2.688021003,0.994753688,0.610248978,Unhealthy
593,17.27520338,-121.0123997,57.4875919,17.8963649,5.540103475,1.59449777,17.28085833,2202.246965,0.408861131,0.370801071,0.207526175,0.171399034,1.469149751,4.681559326,0.819138638,0.708358936,Unhealthy
594,23.82669133,-122.7123245,54.41613977,18.22080507,3.809707629,9.753114121,38.4479781,2694.809762,0.908170736,0.201459549,0.130740469,0.150689263,1.564404037,4.516739671,0.555703541,0.66038644,Sub-Healthy
595,45.8715364,-79.2962828,18.57321633,15.70948494,4.847198754,4.240539117,33.70495578,440.9160225,0.742909901,0.135147503,0.430565748,0.437034181,0.68830358,2.82757822,0.484741357,0.114294681,Sub-Healthy
596,28.95846561,-89.51291581,78.65788429,20.05286696,6.806967183,5.300806194,12.25419287,2971.64535,0.547412961,0.190871818,0.351593188,0.399508889,0.578642988,2.64359962,0.835029961,0.291078881,Unhealthy
597,36.70230954,-110.8087533,30.78389114,8.435148322,7.706932684,4.197555768,5.28758281,707.2794705,0.534348082,0.251389499,0.276131255,0.259915006,2.23868901,3.220036346,0.935974085,0.12952661,Unhealthy
598,16.89279485,-124.4406442,52.18606517,17.4745435,3.090022218,7.142605571,11.33991997,134.1616412,0.354292397,0.174842181,0.306736424,0.069713696,1.59607223,1.973816048,0.989206526,0.842972402,Unhealthy
599,17.69156075,-124.0039225,32.00603883,12.42085115,4.647928246,6.960089425,41.4340403,2992.526523,0.525315328,0.124743357,0.05007776,0.111460378,1.88053767,1.208739968,0.396539228,0.746903655,Unhealthy
600,11.63474465,-67.40663877,17.71369448,20.52668327,3.422454139,7.437900795,26.1714977,915.1142678,0.658829367,0.202258504,0.239590282,0.329832855,1.894153119,4.756896545,0.990917475,0.201527003,Unhealthy
601,16.75740252,-116.5692873,64.8079812,5.954259214,2.787684525,3.413289067,24.00660939,2037.256412,0.424179408,0.014490591,0.100881645,0.195595413,1.193439533,1.74679594,0.155926252,0.34130924,Sub-Healthy
602,21.14361356,-107.3639907,10.16154331,17.98456767,8.05048498,3.84101633,26.83771199,612.3787111,0.717011615,0.387386434,0.108149921,0.41905423,1.689731277,1.793602917,0.253549776,0.966614992,Unhealthy
603,17.08041937,-114.1340518,76.12129724,7.187569951,9.18327425,2.12726108,16.47127196,1782.662743,0.862619905,0.089617722,0.332345461,0.47522773,1.676900554,2.889841315,0.089016125,0.594159358,Sub-Healthy
604,13.54810135,-105.1502586,35.17074555,9.802005767,4.332089671,6.899589747,36.31981591,2721.701461,0.163138,0.026732784,0.456071795,0.403790278,1.471068053,2.966453379,0.271738516,0.801155597,Unhealthy
605,14.82543484,-125.140331,5.012795835,8.123874409,7.761510319,1.358174146,23.54788122,1028.525386,0.457031553,0.328580853,0.204859522,0.191884984,2.551688459,1.073736839,0.767937552,0.264591035,Unhealthy
606,28.43115072,-93.66581464,53.55726823,7.119457836,9.072957604,6.37914102,5.253655625,2043.736531,0.41393989,0.388098384,0.10783589,0.395399782,1.627910009,1.591818955,0.852924358,0.21005292,Unhealthy
607,18.25334874,-125.2671205,9.45093131,25.11990664,8.615117895,8.827262964,5.807930617,644.9204075,0.690590156,0.40784542,0.326129734,0.178963628,2.009111311,2.512619274,0.778892645,0.783916929,Unhealthy
608,24.57079444,-73.97504445,31.23610799,9.999811895,2.645320497,9.017489335,24.15866159,1911.906656,0.257368791,0.249287045,0.436237588,0.087714543,2.738800301,3.734922774,0.631065778,0.685872455,Unhealthy
609,30.13669083,-113.6401543,72.16276631,27.95946589,9.606626934,5.041339843,42.14565981,1075.70602,0.643848406,0.106657251,0.375417807,0.021529636,2.665584057,1.913673827,0.513966513,0.680977929,Sub-Healthy
610,37.61579315,-92.19916598,10.95551405,29.15794271,4.390087964,5.133733194,13.87584548,712.5039499,0.878714349,0.3699277,0.435034829,0.195929773,2.726055509,2.692057785,0.708704289,0.552634582,Unhealthy
611,11.57248559,-68.39446387,84.73715677,17.99529316,4.053165951,1.692722647,39.1293526,1008.227947,0.423950284,0.351357973,0.270594562,0.452261855,1.175012491,3.229380259,0.390833549,0.563578343,Sub-Healthy
612,41.97641596,-84.43858417,5.362892653,6.004031435,1.561881946,7.036885229,34.3843014,618.6390987,0.911905543,0.126904013,0.377178741,0.123298361,0.587456221,4.554369978,0.841308351,0.735697505,Unhealthy
